constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
AGT5_00011,brain/functions/f6/beliefs/srp/liking.py,40,TAU,0.65,class-attr,E,Belief temporal-decay τ=0.65 — engine-authored predict-equation parameter,,n/a,NEGATIVE,Predict-equation τ·prev + (1-τ)·baseline — engineering choice,HIGH,FALSE,E4 mixer (predict-equation τ); per context_brief §3 NOT F
AGT5_00012,brain/functions/f6/beliefs/srp/liking.py,41,BASELINE,0.5,class-attr,D,"Belief baseline = 0.5 — symmetric midpoint of [0,1] (identity for centred prior)",,n/a,N/A,,HIGH,FALSE,Identity placeholder (unit-interval midpoint)
AGT5_00013,brain/functions/f6/beliefs/srp/liking.py,78,<expr-L>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00014,brain/functions/f6/beliefs/srp/liking.py,78,<expr-L>,1.0,expr-literal,D,Identity scalar 1.0 in expression — multiplicative/additive neutral or boundary,,n/a,N/A,,HIGH,FALSE,Identity placeholder
AGT5_00015,brain/functions/f6/beliefs/srp/liking.py,78,<expr-R>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00016,brain/functions/f6/beliefs/srp/peak_detection.py,19,_M2_PEAK_DETECTION,12,module-assign,C,Index/dim constant _M2_PEAK_DETECTION=12 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00017,brain/functions/f6/beliefs/srp/pleasure.py,23,_P2_PLEASURE,15,module-assign,C,Index/dim constant _P2_PLEASURE=15 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00018,brain/functions/f6/beliefs/srp/pleasure.py,26,_GENERIC_TREND,"[7, 8, 18, 0]",module-assign,C,"H3 tuple address _GENERIC_TREND=[7, 8, 18, 0] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00019,brain/functions/f6/beliefs/srp/pleasure.py,29,_W_TREND,0.05,module-assign,E,"Belief predict-equation mixer weight _W_TREND=0.05 — engine-authored, not in F-closed-list",,n/a,NEGATIVE,Predict-equation mixer (τ·prev + w_trend·trend + w_ctx·context) — engineering choice,HIGH,FALSE,"E4 mixer per context_brief §3 (predict-equation coefficients are E4, NOT F)"
AGT5_00020,brain/functions/f6/beliefs/srp/pleasure.py,30,_W_CTX,0.02,module-assign,E,"Belief predict-equation mixer weight _W_CTX=0.02 — engine-authored, not in F-closed-list",,n/a,NEGATIVE,Predict-equation mixer (τ·prev + w_trend·trend + w_ctx·context) — engineering choice,HIGH,FALSE,"E4 mixer per context_brief §3 (predict-equation coefficients are E4, NOT F)"
AGT5_00021,brain/functions/f6/beliefs/srp/pleasure.py,40,TAU,0.7,class-attr,E,Belief temporal-decay τ=0.7 — engine-authored predict-equation parameter,,n/a,NEGATIVE,Predict-equation τ·prev + (1-τ)·baseline — engineering choice,HIGH,FALSE,E4 mixer (predict-equation τ); per context_brief §3 NOT F
AGT5_00022,brain/functions/f6/beliefs/srp/pleasure.py,41,BASELINE,0.5,class-attr,D,"Belief baseline = 0.5 — symmetric midpoint of [0,1] (identity for centred prior)",,n/a,N/A,,HIGH,FALSE,Identity placeholder (unit-interval midpoint)
AGT5_00023,brain/functions/f6/beliefs/srp/pleasure.py,78,<expr-L>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00024,brain/functions/f6/beliefs/srp/pleasure.py,78,<expr-L>,1.0,expr-literal,D,Identity scalar 1.0 in expression — multiplicative/additive neutral or boundary,,n/a,N/A,,HIGH,FALSE,Identity placeholder
AGT5_00025,brain/functions/f6/beliefs/srp/pleasure.py,78,<expr-R>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00026,brain/functions/f6/beliefs/srp/prediction_error.py,24,_C2_PREDICTION_ERROR,5,module-assign,C,Index/dim constant _C2_PREDICTION_ERROR=5 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00027,brain/functions/f6/beliefs/srp/prediction_error.py,27,_SPEC_FLUX_TREND,"[21, 8, 18, 0]",module-assign,C,"H3 tuple address _SPEC_FLUX_TREND=[21, 8, 18, 0] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00028,brain/functions/f6/beliefs/srp/prediction_error.py,30,_W_TREND,0.05,module-assign,E,"Belief predict-equation mixer weight _W_TREND=0.05 — engine-authored, not in F-closed-list",,n/a,NEGATIVE,Predict-equation mixer (τ·prev + w_trend·trend + w_ctx·context) — engineering choice,HIGH,FALSE,"E4 mixer per context_brief §3 (predict-equation coefficients are E4, NOT F)"
AGT5_00029,brain/functions/f6/beliefs/srp/prediction_error.py,31,_W_CTX,0.02,module-assign,E,"Belief predict-equation mixer weight _W_CTX=0.02 — engine-authored, not in F-closed-list",,n/a,NEGATIVE,Predict-equation mixer (τ·prev + w_trend·trend + w_ctx·context) — engineering choice,HIGH,FALSE,"E4 mixer per context_brief §3 (predict-equation coefficients are E4, NOT F)"
AGT5_00030,brain/functions/f6/beliefs/srp/prediction_error.py,41,TAU,0.5,class-attr,E,Belief temporal-decay τ=0.5 — engine-authored predict-equation parameter,,n/a,NEGATIVE,Predict-equation τ·prev + (1-τ)·baseline — engineering choice,HIGH,FALSE,E4 mixer (predict-equation τ); per context_brief §3 NOT F
AGT5_00031,brain/functions/f6/beliefs/srp/prediction_error.py,42,BASELINE,0.0,class-attr,D,Belief baseline = 0.0 — identity boundary (zero prior for additive-state beliefs),,n/a,N/A,,HIGH,FALSE,Identity placeholder
AGT5_00032,brain/functions/f6/beliefs/srp/prediction_error.py,79,<expr-L>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00033,brain/functions/f6/beliefs/srp/prediction_error.py,79,<expr-L>,1.0,expr-literal,D,Identity scalar 1.0 in expression — multiplicative/additive neutral or boundary,,n/a,N/A,,HIGH,FALSE,Identity placeholder
AGT5_00034,brain/functions/f6/beliefs/srp/prediction_error.py,79,<expr-R>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00035,brain/functions/f6/beliefs/srp/prediction_match.py,19,_T1_PREDICTION_MATCH,7,module-assign,C,Index/dim constant _T1_PREDICTION_MATCH=7 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00036,brain/functions/f6/beliefs/srp/resolution_expectation.py,19,_F2_RESOLUTION_EXPECT,18,module-assign,C,Index/dim constant _F2_RESOLUTION_EXPECT=18 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00037,brain/functions/f6/beliefs/srp/reward_forecast.py,19,_F0_REWARD_FORECAST,16,module-assign,C,Index/dim constant _F0_REWARD_FORECAST=16 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00038,brain/functions/f6/beliefs/srp/tension.py,23,_T0_TENSION,6,module-assign,C,Index/dim constant _T0_TENSION=6 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00039,brain/functions/f6/beliefs/srp/tension.py,26,_AMPLITUDE_TREND,"[7, 8, 18, 0]",module-assign,C,"H3 tuple address _AMPLITUDE_TREND=[7, 8, 18, 0] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00040,brain/functions/f6/beliefs/srp/tension.py,29,_W_TREND,0.05,module-assign,E,"Belief predict-equation mixer weight _W_TREND=0.05 — engine-authored, not in F-closed-list",,n/a,NEGATIVE,Predict-equation mixer (τ·prev + w_trend·trend + w_ctx·context) — engineering choice,HIGH,FALSE,"E4 mixer per context_brief §3 (predict-equation coefficients are E4, NOT F)"
AGT5_00041,brain/functions/f6/beliefs/srp/tension.py,30,_W_CTX,0.02,module-assign,E,"Belief predict-equation mixer weight _W_CTX=0.02 — engine-authored, not in F-closed-list",,n/a,NEGATIVE,Predict-equation mixer (τ·prev + w_trend·trend + w_ctx·context) — engineering choice,HIGH,FALSE,"E4 mixer per context_brief §3 (predict-equation coefficients are E4, NOT F)"
AGT5_00042,brain/functions/f6/beliefs/srp/tension.py,40,TAU,0.55,class-attr,E,Belief temporal-decay τ=0.55 — engine-authored predict-equation parameter,,n/a,NEGATIVE,Predict-equation τ·prev + (1-τ)·baseline — engineering choice,HIGH,FALSE,E4 mixer (predict-equation τ); per context_brief §3 NOT F
AGT5_00043,brain/functions/f6/beliefs/srp/tension.py,41,BASELINE,0.0,class-attr,D,Belief baseline = 0.0 — identity boundary (zero prior for additive-state beliefs),,n/a,N/A,,HIGH,FALSE,Identity placeholder
AGT5_00044,brain/functions/f6/beliefs/srp/tension.py,78,<expr-L>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00045,brain/functions/f6/beliefs/srp/tension.py,78,<expr-L>,1.0,expr-literal,D,Identity scalar 1.0 in expression — multiplicative/additive neutral or boundary,,n/a,N/A,,HIGH,FALSE,Identity placeholder
AGT5_00046,brain/functions/f6/beliefs/srp/tension.py,78,<expr-R>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00047,brain/functions/f6/beliefs/srp/wanting.py,23,_P0_WANTING,13,module-assign,C,Index/dim constant _P0_WANTING=13 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00048,brain/functions/f6/beliefs/srp/wanting.py,26,_GENERIC_TREND,"[7, 8, 18, 0]",module-assign,C,"H3 tuple address _GENERIC_TREND=[7, 8, 18, 0] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00049,brain/functions/f6/beliefs/srp/wanting.py,29,_W_TREND,0.05,module-assign,E,"Belief predict-equation mixer weight _W_TREND=0.05 — engine-authored, not in F-closed-list",,n/a,NEGATIVE,Predict-equation mixer (τ·prev + w_trend·trend + w_ctx·context) — engineering choice,HIGH,FALSE,"E4 mixer per context_brief §3 (predict-equation coefficients are E4, NOT F)"
AGT5_00050,brain/functions/f6/beliefs/srp/wanting.py,30,_W_CTX,0.02,module-assign,E,"Belief predict-equation mixer weight _W_CTX=0.02 — engine-authored, not in F-closed-list",,n/a,NEGATIVE,Predict-equation mixer (τ·prev + w_trend·trend + w_ctx·context) — engineering choice,HIGH,FALSE,"E4 mixer per context_brief §3 (predict-equation coefficients are E4, NOT F)"
AGT5_00051,brain/functions/f6/beliefs/srp/wanting.py,40,TAU,0.6,class-attr,E,Belief temporal-decay τ=0.6 — engine-authored predict-equation parameter,,n/a,NEGATIVE,Predict-equation τ·prev + (1-τ)·baseline — engineering choice,HIGH,FALSE,E4 mixer (predict-equation τ); per context_brief §3 NOT F
AGT5_00052,brain/functions/f6/beliefs/srp/wanting.py,41,BASELINE,0.5,class-attr,D,"Belief baseline = 0.5 — symmetric midpoint of [0,1] (identity for centred prior)",,n/a,N/A,,HIGH,FALSE,Identity placeholder (unit-interval midpoint)
AGT5_00053,brain/functions/f6/beliefs/srp/wanting.py,78,<expr-L>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00054,brain/functions/f6/beliefs/srp/wanting.py,78,<expr-L>,1.0,expr-literal,D,Identity scalar 1.0 in expression — multiplicative/additive neutral or boundary,,n/a,N/A,,HIGH,FALSE,Identity placeholder
AGT5_00055,brain/functions/f6/beliefs/srp/wanting.py,78,<expr-R>,0.1,expr-literal,E,Expression mixer coefficient (0.1) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00056,brain/functions/f6/mechanisms/daed/__init__.py,193,OUTPUT_DIM,8,class-attr,C,Mechanism OUTPUT_DIM=8 — structural cardinality of mechanism output tensor,,n/a,N/A,,HIGH,FALSE,Structural (tensor output dimensionality)
AGT5_00057,brain/functions/f6/mechanisms/daed/__init__.py,95,_h3.arg0,8,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00058,brain/functions/f6/mechanisms/daed/__init__.py,95,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00059,brain/functions/f6/mechanisms/daed/__init__.py,95,_h3.arg3,8,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00060,brain/functions/f6/mechanisms/daed/__init__.py,95,_h3.arg4,0,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00061,brain/functions/f6/mechanisms/daed/__init__.py,99,_h3.arg0,21,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00062,brain/functions/f6/mechanisms/daed/__init__.py,99,_h3.arg2,4,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00063,brain/functions/f6/mechanisms/daed/__init__.py,99,_h3.arg3,20,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00064,brain/functions/f6/mechanisms/daed/__init__.py,99,_h3.arg4,0,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00065,brain/functions/f6/mechanisms/daed/__init__.py,103,_h3.arg0,0,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00066,brain/functions/f6/mechanisms/daed/__init__.py,103,_h3.arg2,8,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00067,brain/functions/f6/mechanisms/daed/__init__.py,103,_h3.arg3,8,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00068,brain/functions/f6/mechanisms/daed/__init__.py,103,_h3.arg4,0,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00069,brain/functions/f6/mechanisms/daed/__init__.py,107,_h3.arg0,4,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00070,brain/functions/f6/mechanisms/daed/__init__.py,107,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00071,brain/functions/f6/mechanisms/daed/__init__.py,107,_h3.arg3,1,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00072,brain/functions/f6/mechanisms/daed/__init__.py,107,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00073,brain/functions/f6/mechanisms/daed/__init__.py,111,_h3.arg0,8,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00074,brain/functions/f6/mechanisms/daed/__init__.py,111,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00075,brain/functions/f6/mechanisms/daed/__init__.py,111,_h3.arg3,1,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00076,brain/functions/f6/mechanisms/daed/__init__.py,111,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00077,brain/functions/f6/mechanisms/daed/__init__.py,115,_h3.arg0,25,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00078,brain/functions/f6/mechanisms/daed/__init__.py,115,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00079,brain/functions/f6/mechanisms/daed/__init__.py,115,_h3.arg3,20,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00080,brain/functions/f6/mechanisms/daed/__init__.py,115,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00081,brain/functions/f6/mechanisms/daed/__init__.py,119,_h3.arg0,4,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00082,brain/functions/f6/mechanisms/daed/__init__.py,119,_h3.arg2,3,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00083,brain/functions/f6/mechanisms/daed/__init__.py,119,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00084,brain/functions/f6/mechanisms/daed/__init__.py,119,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00085,brain/functions/f6/mechanisms/daed/__init__.py,126,_h3.arg0,8,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00086,brain/functions/f6/mechanisms/daed/__init__.py,126,_h3.arg2,3,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00087,brain/functions/f6/mechanisms/daed/__init__.py,126,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00088,brain/functions/f6/mechanisms/daed/__init__.py,126,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00089,brain/functions/f6/mechanisms/daed/__init__.py,130,_h3.arg0,8,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00090,brain/functions/f6/mechanisms/daed/__init__.py,130,_h3.arg2,8,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00091,brain/functions/f6/mechanisms/daed/__init__.py,130,_h3.arg3,1,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00092,brain/functions/f6/mechanisms/daed/__init__.py,130,_h3.arg4,0,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00093,brain/functions/f6/mechanisms/daed/__init__.py,134,_h3.arg0,7,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00094,brain/functions/f6/mechanisms/daed/__init__.py,134,_h3.arg2,8,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00095,brain/functions/f6/mechanisms/daed/__init__.py,134,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00096,brain/functions/f6/mechanisms/daed/__init__.py,134,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
