constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
A3_00034,brain/functions/f4/beliefs/meamn/autobiographical_retrieval.py,95,<expr-R>,0.1,expr-literal,E,"Belief mixer coefficient 0.1 in MEAMN def predict — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00035,brain/functions/f4/beliefs/meamn/emotional_coloring.py,20,_E2_F03_EMOTION,2,module-assign,C,Module index/feature constant _E2_F03_EMOTION=2 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00036,brain/functions/f4/beliefs/meamn/emotional_coloring.py,21,_M0_MEAM_RETRIEVAL,3,module-assign,C,Module index/feature constant _M0_MEAM_RETRIEVAL=3 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00037,brain/functions/f4/beliefs/meamn/emotional_coloring.py,22,_P1_EMOTIONAL_COLOR,6,module-assign,C,Module index/feature constant _P1_EMOTIONAL_COLOR=6 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00038,brain/functions/f4/beliefs/meamn/emotional_coloring.py,25,_ROUGHNESS_TREND,"[0, 20, 18, 0]",module-assign,C,"Module index/feature constant _ROUGHNESS_TREND=[0, 20, 18, 0] for MEAMN — structural R³/H³/output-dim selector",NONE,inspection,N/A,Index per §2 Category C,HIGH,FALSE,STRUCTURAL: module-level index assignment
A3_00039,brain/functions/f4/beliefs/meamn/emotional_coloring.py,26,_LOUDNESS_MEAN,"[10, 20, 1, 0]",module-assign,C,"Module index/feature constant _LOUDNESS_MEAN=[10, 20, 1, 0] for MEAMN — structural R³/H³/output-dim selector",NONE,inspection,N/A,Index per §2 Category C,HIGH,FALSE,STRUCTURAL: module-level index assignment
A3_00040,brain/functions/f4/beliefs/meamn/emotional_coloring.py,29,_W_TREND,0.03,module-assign,C,Module index/feature constant _W_TREND=0.03 for MEAMN — structural R³/H³/output-dim selector,NONE,inspection,N/A,Index per §2 Category C,HIGH,FALSE,STRUCTURAL: module-level index assignment
A3_00041,brain/functions/f4/beliefs/meamn/emotional_coloring.py,30,_W_PERIOD,0.04,module-assign,E,Mixer/predict coefficient _W_PERIOD=0.04 in MEAMN — engine-chosen weighting parameter (E4 mixer per context_brief §3: τ/w_trend/w_period/w_ctx are ENGINEERING),,inspection,N/A,Predict-eq/mixer coefficient per §3 doctrine + §8,HIGH,FALSE,E4 mixer: predict/blend coefficient
A3_00042,brain/functions/f4/beliefs/meamn/emotional_coloring.py,31,_W_CTX,0.03,module-assign,E,Mixer/predict coefficient _W_CTX=0.03 in MEAMN — engine-chosen weighting parameter (E4 mixer per context_brief §3: τ/w_trend/w_period/w_ctx are ENGINEERING),,inspection,N/A,Predict-eq/mixer coefficient per §3 doctrine + §8,HIGH,FALSE,E4 mixer: predict/blend coefficient
A3_00043,brain/functions/f4/beliefs/meamn/emotional_coloring.py,49,TAU,0.75,class-attr,E,"MEAMN.TAU=0.75 — Bayesian belief temporal persistence coefficient (predict-equation `τ·μ_{t-1}`); engine-chosen mixer per §3 doctrine ""predict-equation coefficients τ are ENGINEERING-CHOICE (E4), NOT F""",NONE,inspection,N/A,Predict-eq coefficient τ; ENGINEERING per context_brief §3 + §8,HIGH,FALSE,E4 mixer: belief τ predict coefficient
A3_00044,brain/functions/f4/beliefs/meamn/emotional_coloring.py,50,BASELINE,0.3,class-attr,E,MEAMN/emotional_coloring BASELINE=0.3 — engine-chosen asymmetric baseline prior (E4 mixer); departure from 0.5 reflects author judgment about expected baseline rate (e.g. nostalgia rare → low baseline),NONE,inspection,N/A,Baseline=0.5 per context_brief §8 IDENTITY-PLACEHOLDER list,HIGH,FALSE,E4 mixer: asymmetric belief baseline (0.3 != 0.5)
A3_00045,brain/functions/f4/beliefs/meamn/emotional_coloring.py,70,<expr-L>,0.3,expr-literal,E,"Belief mixer coefficient 0.3 in MEAMN def observe — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00046,brain/functions/f4/beliefs/meamn/emotional_coloring.py,68,<expr-L>,0.4,expr-literal,E,"Belief mixer coefficient 0.4 in MEAMN def observe — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00047,brain/functions/f4/beliefs/meamn/emotional_coloring.py,69,<expr-L>,0.3,expr-literal,E,"Belief mixer coefficient 0.3 in MEAMN def observe — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00048,brain/functions/f4/beliefs/meamn/emotional_coloring.py,93,<expr-L>,0.1,expr-literal,E,"Belief mixer coefficient 0.1 in MEAMN def predict — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00049,brain/functions/f4/beliefs/meamn/emotional_coloring.py,93,<expr-L>,1.0,expr-literal,D,Identity expression literal 1.0 in MEAMN compute path — trivial bound/init/unit,NONE,inspection,N/A,Identity per §2 Category D,HIGH,FALSE,IDENTITY-PLACEHOLDER: expr literal 1.0
A3_00050,brain/functions/f4/beliefs/meamn/emotional_coloring.py,93,<expr-R>,0.1,expr-literal,E,"Belief mixer coefficient 0.1 in MEAMN def predict — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00051,brain/functions/f4/beliefs/meamn/memory_vividness.py,17,_E0_F01_RETRIEVAL,0,module-assign,D,"Identity/sentinel _E0_F01_RETRIEVAL=0 in MEAMN — trivial neutral value, no operational role",NONE,inspection,N/A,Identity per §2 Category D,HIGH,FALSE,IDENTITY-PLACEHOLDER: trivial neutral assign
A3_00052,brain/functions/f4/beliefs/meamn/memory_vividness.py,18,_P1_EMOTIONAL_COLOR,6,module-assign,C,Module index/feature constant _P1_EMOTIONAL_COLOR=6 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00053,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,20,_E1_F02_NOSTALGIA,1,module-assign,D,"Identity/sentinel _E1_F02_NOSTALGIA=1 in MEAMN — trivial neutral value, no operational role",NONE,inspection,N/A,Identity per §2 Category D,HIGH,FALSE,IDENTITY-PLACEHOLDER: trivial neutral assign
A3_00054,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,21,_P0_MEMORY_STATE,5,module-assign,C,Module index/feature constant _P0_MEMORY_STATE=5 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00055,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,22,_P2_NOSTALGIA_LINK,7,module-assign,C,Module index/feature constant _P2_NOSTALGIA_LINK=7 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00056,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,25,_WARMTH_TREND,"[12, 20, 18, 0]",module-assign,C,"Module index/feature constant _WARMTH_TREND=[12, 20, 18, 0] for MEAMN — structural R³/H³/output-dim selector",NONE,inspection,N/A,Index per §2 Category C,HIGH,FALSE,STRUCTURAL: module-level index assignment
A3_00057,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,26,_WARMTH_MEAN,"[12, 20, 1, 0]",module-assign,C,"Module index/feature constant _WARMTH_MEAN=[12, 20, 1, 0] for MEAMN — structural R³/H³/output-dim selector",NONE,inspection,N/A,Index per §2 Category C,HIGH,FALSE,STRUCTURAL: module-level index assignment
A3_00058,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,29,_W_TREND,0.03,module-assign,C,Module index/feature constant _W_TREND=0.03 for MEAMN — structural R³/H³/output-dim selector,NONE,inspection,N/A,Index per §2 Category C,HIGH,FALSE,STRUCTURAL: module-level index assignment
A3_00059,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,30,_W_PERIOD,0.04,module-assign,E,Mixer/predict coefficient _W_PERIOD=0.04 in MEAMN — engine-chosen weighting parameter (E4 mixer per context_brief §3: τ/w_trend/w_period/w_ctx are ENGINEERING),,inspection,N/A,Predict-eq/mixer coefficient per §3 doctrine + §8,HIGH,FALSE,E4 mixer: predict/blend coefficient
A3_00060,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,31,_W_CTX,0.03,module-assign,E,Mixer/predict coefficient _W_CTX=0.03 in MEAMN — engine-chosen weighting parameter (E4 mixer per context_brief §3: τ/w_trend/w_period/w_ctx are ENGINEERING),,inspection,N/A,Predict-eq/mixer coefficient per §3 doctrine + §8,HIGH,FALSE,E4 mixer: predict/blend coefficient
A3_00061,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,49,TAU,0.8,class-attr,E,"MEAMN.TAU=0.8 — Bayesian belief temporal persistence coefficient (predict-equation `τ·μ_{t-1}`); engine-chosen mixer per §3 doctrine ""predict-equation coefficients τ are ENGINEERING-CHOICE (E4), NOT F""",NONE,inspection,N/A,Predict-eq coefficient τ; ENGINEERING per context_brief §3 + §8,HIGH,FALSE,E4 mixer: belief τ predict coefficient
A3_00062,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,50,BASELINE,0.2,class-attr,E,MEAMN/nostalgia_intensity BASELINE=0.2 — engine-chosen asymmetric baseline prior (E4 mixer); departure from 0.5 reflects author judgment about expected baseline rate (e.g. nostalgia rare → low baseline),NONE,inspection,N/A,Baseline=0.5 per context_brief §8 IDENTITY-PLACEHOLDER list,HIGH,FALSE,E4 mixer: asymmetric belief baseline (0.2 != 0.5)
A3_00063,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,70,<expr-L>,0.3,expr-literal,E,"Belief mixer coefficient 0.3 in MEAMN def observe — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00064,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,68,<expr-L>,0.4,expr-literal,E,"Belief mixer coefficient 0.4 in MEAMN def observe — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00065,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,69,<expr-L>,0.3,expr-literal,E,"Belief mixer coefficient 0.3 in MEAMN def observe — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00066,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,93,<expr-L>,0.1,expr-literal,E,"Belief mixer coefficient 0.1 in MEAMN def predict — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00067,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,93,<expr-L>,1.0,expr-literal,D,Identity expression literal 1.0 in MEAMN compute path — trivial bound/init/unit,NONE,inspection,N/A,Identity per §2 Category D,HIGH,FALSE,IDENTITY-PLACEHOLDER: expr literal 1.0
A3_00068,brain/functions/f4/beliefs/meamn/nostalgia_intensity.py,93,<expr-R>,0.1,expr-literal,E,"Belief mixer coefficient 0.1 in MEAMN def predict — author-chosen blend weight (E4) per context_brief §3 doctrine: predict-equation coefficients are ENGINEERING, NOT F or LIT",Janata 2009; Belfi 2016 (mech docstring),inspection,N/A,Belief mixer per §3 doctrine + §8,HIGH,FALSE,E4 mixer: belief observe/predict blend weight
A3_00069,brain/functions/f4/beliefs/meamn/retrieval_probability.py,17,_P0_MEMORY_STATE,5,module-assign,C,Module index/feature constant _P0_MEMORY_STATE=5 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00070,brain/functions/f4/beliefs/meamn/self_relevance.py,17,_F2_SELF_REF_FC,10,module-assign,C,Module index/feature constant _F2_SELF_REF_FC=10 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00071,brain/functions/f4/beliefs/meamn/vividness_trajectory.py,17,_F0_MEM_VIVIDNESS_FC,8,module-assign,C,Module index/feature constant _F0_MEM_VIVIDNESS_FC=8 for BELIEF — structural R³/H³/output-dim selector (R³ post-freeze 97D ontology or layer output position),NONE,inspection,N/A,Index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: module-level index assignment (refined)
A3_00072,brain/functions/f4/beliefs/mmp/melodic_recognition.py,17,_R1_MELODIC_RECOGNITION,1,module-assign,D,"Identity/sentinel _R1_MELODIC_RECOGNITION=1 in MMP — trivial neutral value, no operational role",NONE,inspection,N/A,Identity per §2 Category D,HIGH,FALSE,IDENTITY-PLACEHOLDER: trivial neutral assign
